,CONTENTID,CONTENTTYPEID,CAT1,CAT2,CAT3,TITLE,SIDOCODE,SIGUNGUCODE,ADDRESS,CREATEDTIME,MODIFIEDTIME,MAPX,MAPY,MLEVEL,FIRSTIMAGE,MCATEGORY,SCATEGORY,SEARCHCOUNT,OVERVIEW,firstmenu,treatmenu,DATA
76,2758166,39,A05,A0502,A05020400,오향가가락본점,1,1018,서울특별시 송파구 송이로 106 (가락동),20211000000000.0,20230900000000.0,127.1214044,37.49682047,6,http://korean.visitkorea.or.kr/resources/images/common/no_img_01.png,음식,전문음식,9639,"오향가가락본점은 일반 중식당과는 다르게 족발과 짬뽕을 판매하는 식당이다. 족발 위에 해파리냉채를 얹어 겨자소스를 부어 내주는 냉족발이 인기다. 차가운 냉족발과 대비되는 짬뽕, 들깨 미역국과 탕수육도 인기 메뉴이며 족발과 장육은 저녁에만 판매한다. 저녁이나 주말에는 대기자가 많으니 참고 바란다.",오향족발 / 냉채족발,오향족발 / 냉채족발 / 탕수육 등,오향 가락 본점 중식 족발 짬뽕 식당 족발 해파리 냉채 겨자 소스 부어 냉 족발 인기 냉 족발 대비 짬뽕 들깨 미역국 탕수육 인기 메뉴 족발 장육 저녁 저녁 주말 기자 참고
77,2839004,39,A05,A0502,A05020200,꼼떼바베큐둔촌본점,1,1002,서울특별시 강동구 동남로51길 9 ,20220800000000.0,20220800000000.0,127.1496369,37.53313343,6,http://tong.visitkorea.or.kr/cms/resource/97/2838997_image2_1.jpg,음식,전문음식,9618,"꼼데 바베큐 둔촌본점은 서울 둔촌동 서울중앙보훈병원 인근에 있다. 외부에는 테라스 테이블이 세팅되어 있어 야외에서 식사를 할 수 있다. 야외 캐노피 아래 테이블도 설치되어 있어서 취향에 맞게 테이블을 골라 앉을 수 있다. 이곳의 대표 메뉴는 자이언트 바베큐 플래터, 홈메이드 리코타 치즈 샐러드다. 밑반찬으로는 피클과 마늘쫑이 섞여 나오고 그 외에는 소스 3가지가 나온다. 이곳의 특별한 점은 메인 메뉴가 나오기 전 포테이토칩이 애피타이저로 제공된다는 것이다. 자이언트 바베큐 플래터에는 부챗살 스테이크와 돼지갈비, 백립, 통 닭다리 구이, 소시지, 버섯, 파인애플 등 넉넉하게 구성되어 있다. 식당과 가까운 곳에 공원과 영화관이 있어 식사 후 들르기 좋다.",자이언트 바베큐 플래터,"자이언트 바베큐 플레터, 홈메이드 리코타 치즈 셀러드, 티본 스테이크 플레이트, 엘본 스테이크 플레이트, 스페어 립 플레이트, 쉬림프알리오 올리오 파스타",꼼데 바베큐 둔촌 본점 둔촌동 중앙 보훈 병원 외부 테라스 테이블 팅 야외 식사 야외 피 아래 테이블 설치 취향 테이블 대표 메뉴 자이언트 바베큐 플래터 홈 메이드 리 코타 치즈 샐러드 밑반찬 피클 마늘쫑 소스 가지 메인 메뉴 포테이토칩 애피타이저 제공 자이언트 바베큐 플래터 부챗살 스테이크 돼지갈비 립 닭다리 구이 소시지 버섯 파인애플 구성 식당 공원 영화관 식사
78,2755472,39,A05,A0502,A05020100,우이산장키토산오리집,1,1003,서울특별시 강북구 삼양로181길 141-5 (우이동),20211000000000.0,20230200000000.0,127.0077154,37.66959279,6,http://korean.visitkorea.or.kr/resources/images/common/no_img_01.png,음식,전문음식,9534,우이동 방면의 북한산 국립휴양림 내에 위치한 식당으로 100석 이상의 규모를 갖췄다. <br>통나무로 지어진 2층 식당 주변으로 커다란 소나무와 나무들이 가득하며 식당 입구에 쌓아둔 장작더미가 식당 이름처럼 산장을 연상시킨다. 서울 도심에서 멀리 여행을 온 듯한 느낌으로 식사를 한 후에는 주변 산책로를 거닐 수 있고 차를 마실 수 있는 야외 휴식공간도 마련되어 있다.,키토산오리,오리훈제,우이동 방면 북한 산 국립 휴양림 식당 이상 규모 통나무 식당 주변 소나무 나무 식당 장작더미 식당 이름 산장 연상 도심 멀리 여행 듯 느낌 식사 주변 산책로 차 야외 휴식 공간 마련
79,2783402,39,A05,A0502,A05020900,하츠베이커리,1,1018,서울특별시 송파구 중대로 210 (가락동),20211100000000.0,20231000000000.0,127.1271899,37.50048404,6,http://tong.visitkorea.or.kr/cms/resource/41/2790441_image2_1.jpg,음식,간이음식,9362,"하츠베이커리는 서울 송파구 가락동에 위치한 베이커리 카페로 1층은 베이커리 공간, 2층과 3층은 카페, 테라스 공간이다. 게시판에 40년 장인이 만든 베이커리 Best 8을 안내해 구매 시 참고해도 좋다. 그중 1등 대표 메뉴는 SBS <생방송 투데이> 2766회(2021.02.23)에 소개된 ''공주밤팥빵''이다. 그 밖에도 프랑스바게트, 시오빵(소금빵), 치아바타, 맘모스빵 등 다양한 종류의 빵을 판매하고 있으며, 택배로도 주문이 가능하다. 지하철 5호선 오금역 4번 출구에서 도보 1분 거리에 있고 차량 이용 시 주차가 가능하다.",공주밤팥빵,공주밤팥빵 / 프랑스바게트 / 시오빵 (소금빵) / 치아바타 / 맘모스빵,하츠 베이커리 송파구 가락동 베이커리 카페 베이커리 공간 카페 테라스 공간 게시판 장인 베이커리 안내 구매 참고 대표 메뉴 생방송 투데이 소개 공주 밤팥빵 프랑스 바게트 빵 소금 빵 치아바타 맘모스 빵 종류 빵 택배 주문 오금역 거리 차량 주차
80,2839950,39,A05,A0502,A05020100,명인밥상,1,1018,서울특별시 송파구 송이로 155 지하1층,20220800000000.0,20220800000000.0,127.1250514,37.49336816,6,http://tong.visitkorea.or.kr/cms/resource/47/2839947_image2_1.jpg,음식,한식,9307,"명인밥상은 3호선 경찰병원역 4번 출구 팔각정어린이공원 인근에 있다. 매장 안은 대기 손님들을 위한 휴게 공간이 마련되어 있고 단체석이 준비되어 있어 가족 행사나 회사 모임을 할 수 있는 곳이다. 이 식당의 대표 메뉴는 한식 장인이 만든 전복갈비찜밥상, 제육구이밥상, 보리굴비밥상, 고등어구이밥상이 있다. 한정식에는 20여 가지 기본 반찬과 어린이를 위한 떡볶이와 콘 샐러드가 나온다. 한식 샐러드 바가 있어 모자라는 반찬은 셀프로 추가할 수 있다. 밥은 돌솥 밥으로 나와 따뜻한 숭늉과 누룽지를 먹을 수 있다. 정식에 나오는 대표 메뉴를 단품으로 추가해서 먹을 수 있다. 인근에 석촌호수, 유명테마놀이공원, 대형마트와 공원이 있어 연계 관광을 할 수 있다.",전복갈비찜밥상,"고등어구이밥상, 제육구이밥상, 보리굴비밥상 등",명인 밥상 경찰병원역 팔각정 어린이 공원 매장 대기 손님 휴게 공간 마련 준비 가족 행사 회사 모임 식당 대표 메뉴 한식 장인 전복 갈비찜 밥상 육구이 밥상 보리 굴비 밥상 고등어 구이 밥상 한정식 여 가지 기본 반찬 어린이 떡볶이 콘 샐러드 한식 샐러드 바 반찬 셀프 추가 밥 돌솥 밥 숭늉 누룽지 정식 대표 메뉴 품 추가 석촌호수 유명 테마 공원 대형 마트 공원 계 관광
81,2752172,39,A05,A0502,A05020100,대우부대찌개,1,1001,서울특별시 강남구 테헤란로25길 34 (역삼동),20211000000000.0,20231000000000.0,127.0352871,37.50279878,6,http://korean.visitkorea.or.kr/resources/images/common/no_img_01.png,음식,전문음식,9306,"1984년에 영업을 시작한 부대찌개 전문식당으로 찌개에 미나리가 들어 있어 깔끔하고 담백한 국물 맛이 특징이다. 주문과 동시에 요리가 시작되며 역삼동 인근 직장인들에게 인기 식당으로 손님이 많은 편이다. TV 프로그램 ‘수요미식회’, ‘맛있는 녀석들’에도 소개되었고, 2017년부터 5년간 블루리본 서베이에 수록되었다.",부대찌개 / 등심부대찌개,소시지구이 / 등심구이 / 안심구이 등,영업 시작 부대찌개 전문식 찌개 미나리 국물 맛 특징 주문 동시 요리 시작 역삼동 직장인 인기 식당 손님 편이 프로그램 요미 회 녀석 소개 블루리본 베이 수록
82,402888,39,A05,A0502,A05020100,제일콩집,1,1009,서울특별시 노원구 동일로174길 37-8 ,20080100000000.0,20230300000000.0,127.0776771,37.61957764,6,http://tong.visitkorea.or.kr/cms/resource/88/398888_image2_1.jpg,음식,한식,9140,"공릉동에 위치한 제일콩집은 25년의 전통을 자랑하는 전문 콩요리집이다. 강원도 홍천에서 공수해온 국산 콩만을 사용하여 맷돌로 손수 갈아 손님상에 내놓기 때문에 더욱더 고소하고 담백한 맛을 낸다. 또 그날 그날 사용할 만큼의 양만 갈기 때문에 항상 신선한 음식을 대접한다는 것도 최상의 맛을 내는 비결이기도 하다.   손두부, 콩탕, 청국장, 순두부, 두부찌개, 콩국수 등 콩을 사용한 다양한 요리가 준비되어 있다. 특히 여름철에는 고소하고 담백한 콩국수 요리가 단연 인기 메뉴라 할 수 있겠다. 그 옛날 어머니가 만들어준 고향의 맛이 생각나게 하는 토속적이고 가정적인 깔끔한 음식이 인상적이다.",콩국수,콩국수 / 순두부 / 콩비지(콩탕) / 두부찌개 / 감자부침 외,공릉동 콩집 전통 전문 콩 요리 강원도 홍천 공수 국산 콩 사용 맷돌 손수 손님 더욱더 맛 그날 그날 사용 양 갈기 항상 음식 대접 최상 맛 비결 손 두부 콩탕 청국장 순두부 두부 찌개 콩국수 콩 사용 요리 준비 여름철 콩국수 요리 단연 인기 메뉴 옛날 어머니 준 고향 맛 토속 가정 음식 인상
83,2757828,39,A05,A0502,A05020100,소백산양재별관,1,1015,서울특별시 서초구 강남대로8길 36 (양재동),20211000000000.0,20221100000000.0,127.0430707,37.46852234,6,http://korean.visitkorea.or.kr/resources/images/common/no_img_01.png,음식,한식,9092,"소백산 소 사육 농가에서 직접 운영하는 곳으로 양재동 맛집으로 유명하다. 주메뉴는 등심과 갈빗살. 가볍게 점심시간에는 갈비탕을 찾는 사람들도 많다. 강남에 넓은 주차장을 확보한 대형 단독건물로 지하철이나 승용차 모두 이용이 편리하다. 직접 담근 간장, 된장, 고추장, 참기름도 판매한다. 신분당선 양재시민의숲역 주택가 먹자 거리에 있다.",한우 특등심,한우 특등심 / 한우 갈비탕 / 한우 등심 / 한우 양념갈비 등,소백산 소 사육 농가 직접 운영 양재동 맛집 메뉴 등심 빗살 점심시간 갈비탕 사람 강남 주차장 확보 대형 단독 건물 승용차 직접 간장 된장 고추장 참기름 신분당선 양재시민의숲역 주택가 거리
84,2438633,39,A05,A0502,A05020100,역전회관,1,1013,서울특별시 마포구 토정로37길 47 ,20161100000000.0,20230500000000.0,126.9469968,37.54291476,6,http://tong.visitkorea.or.kr/cms/resource/45/2478045_image2_1.jpg,음식,한식,9032,4대를 이어 운영해오고 있는 한식 점문점이다. 대표메뉴는 불고기다. 서울특별시 마포구에 있는 한식전문점이다.,바싹불고기,바싹불고기 / 산낙지구이 / 산낙지초회 외,운영 한식 대표 메뉴 불고기 마포구 한식 전문점
85,2839458,39,A05,A0502,A05020100,오모리찌개잠실본점,1,1018,서울특별시 송파구 송파대로 471 ,20220800000000.0,20220800000000.0,127.1040779,37.50809385,6,http://tong.visitkorea.or.kr/cms/resource/49/2839449_image2_1.jpg,음식,한식,8957,"오모리찌개 잠실본점은 8, 9호선 석촌역 8번 출구 송파구청선거관리위원회 인근에 있다. 주차는 건물 지하 주차장을 이용하면 된다. 매장 1층은 면 종류를 팔고 2층은 오모리찌개를 판다. 현재는 1층에서 모든 메뉴를 24시간 영업한다. 이 음식점의 대표 메뉴는 묵은지가 들어간 오모리목살찜, 손으로 뽑은 수타 짜장면이 인기가 있다. 물과 반찬은 셀프이다. 묵은지가 들어간 오모리찌개는 1인 경우 공깃밥, 2인부터 즉석조리 밥을 제공한다. 그밖에 칼국수, 오모리 손만두, 오모리 고등어찜 등이 있다. 모든 메뉴는 포장이 된다. 근방에 송파나루공원, 석촌호수, 유명테마공원이 있어 연계 관광을 할 수 있다.",오모리찌개,"참숯불고기, 해물순두부, 오모리목살찜, 옛날수타짜장 등",모리 찌개 잠실 본점 석촌역 송파 구청 선거 관리 위원회 주차 건물 지하 주차장 매장 종류 팔고 모리 찌개 판다 현재 모든 메뉴 영업 음식점 대표 메뉴 묵은지 모리 손 짜장면 인기 물 반찬 셀프 묵은지 모리 찌개 인 경우 깃밥 인 조리 밥 제공 칼국수 모리 손 만두 모리 고등어 찜 모든 메뉴 포장 근방 송파 나루 공원 석촌호수 유명 테마 공원 계 관광
86,2654151,39,A05,A0502,A05020200,라세느롯데호텔서울,1,1024,서울특별시 중구 을지로 30 ,20200400000000.0,20210300000000.0,126.9816347,37.56547943,6,http://tong.visitkorea.or.kr/cms/resource/06/2655206_image2_1.jpg,음식,전문음식,8942,서울특별시 을지로입구역 부근에 있는 뷔페이다. 대표메뉴는 뷔페이다. 한국 유명 호텔 내에 있다.,뷔페,뷔페,을지로입구역 부근 뷔페 대표 메뉴 뷔페 한국 유명 호텔
87,2758147,39,A05,A0502,A05020100,산삼청각,1,1018,서울특별시 송파구 송이로 151 (가락동),20211000000000.0,20221100000000.0,127.1249181,37.49354591,6,http://tong.visitkorea.or.kr/cms/resource/01/2790201_image2_1.jpg,음식,한식,8851,가락동 경찰병원 인근 대형 2층 한옥식 건물로 된 숯불구이 한상 차림 식당이다. ''삼청각'' 이름 앞에 산(山)자를 붙여 <산삼청각>이라고도 부른다. 숯불갈비와 한우등심이 주 메뉴이며 기본상차림의 반찬 가짓수가 많다. 음식의 맛과 서비스도 좋지만 한옥의 고급스러운 분위기의 인테리어와 식당 규모가 크고 개별 룸이 준비되어 있어서 가족모임 하기에 좋은 식당으로 인기다.,통 양념갈비 한상,"한우육회, 갈비탕, 함흥냉면",가락동 경찰병원 대형 옥 건물 숯불 구이 상 차림 식당 삼청각 이름 산 산삼 청각 숯불 갈비 한우 등심 메뉴 상차림 반찬 가짓수 음식 맛 서비스 옥 분위기 인테리어 식당 규모 개별 룸 준비 가족 모임 식당 인기
88,2850949,39,A05,A0502,A05020100,원두막,1,1019,서울특별시 양천구 신목로 56 ,20220900000000.0,20220900000000.0,126.8729681,37.51990778,6,http://tong.visitkorea.or.kr/cms/resource/37/2850937_image2_1.jpg,음식,한식,8824,"원두막은 서울특별시 양천구 신정동에 있는 숯불갈비 전문점이다. 지하철 5호선 오목교역 인근에 있는 이곳은 100여 대가 동시 주차할 수 있는 넓은 주차장을 갖고 있다. 식당 내부도 넓어서 가족 모임이나 단체 회식을 하기 좋다. 대표 메뉴는 돼지갈비와 소갈비, 한우 모듬 구이이고 매일 100% 유기농 콩으로 만드는 두부와 순두부로도 유명한 식당이다. 참숯 화로에 구리 불판을 올려 구워낸 고기 맛이 별미이다. 점심 메뉴로는 청국장과 순두부가 있다. 보리밥과 낙지 정식, 보쌈과 육회비빔밥 등의 메뉴도 준비되어 있다. 원두막처럼 꾸며진 개별 룸과 통유리로 목동을 내려다 볼 수 있는 좌석이 있다. 신청 어린이공원, 양천공원, 실개천 생태공원, 안양천 가족공원이 가까이 있어 식사 후 산책하기 좋다.",왕돼지 숯불갈비,"한우모듬구이, 양념일품소왕갈비, 한우꽃살, 참숯훈제오리구이",원두막 양천구 신정동 숯불 갈비 전문점 오목교역 여 대가 동시 주차 주차장 식당 내부 가족 모임 회식 대표 메뉴 돼지갈비 소갈비 한우 모듬 구이 매일 유기농 콩 두부 부로 식당 참숯 화로 구리 불판 고기 맛 별미 점심 메뉴 청국장 순두부 보리밥 낙지 정식 보쌈 육회 비빔밥 메뉴 준비 원두막 개별 룸 유리 목동 좌석 어린이 공원 공원 실개천 생태 공원 안양천 가족 공원 식사 산책
89,2845699,39,A05,A0502,A05020100,뜨락,1,1001,서울특별시 강남구 영동대로142길 13-3 ,20220800000000.0,20220800000000.0,127.055568,37.52446607,6,http://tong.visitkorea.or.kr/cms/resource/92/2845692_image2_1.jpg,음식,한식,8813,"한우 전문점 뜨락은 7호선 청담역 14번 출구 영동대교 남단교차로 인근에 있다. 주차는 건물 내 주차장 또는 발레파킹을 할 수 있다. 이곳은 영동대교IC 인근 고층 아파트 둘러싸인 가운데 단독 건물로 강남 도심 속의 의외의 장소에 있다. 외형은 적색 벽돌 마감과 아치형 창문으로 되어있는 한적하고 차분한 고급스러운 단독 건물이다. 내부는 일반 홀과 각종 개별 룸으로 구성되어 있다. 이곳은 20년이 넘는 동안 특상 등급 한우를 손님상에 내고 있다. 대표 메뉴로 (1인)코스, 안심(130g)이 있다. 이외 메뉴로 평일한우세트(2인), 평일소꼬리찜세트(2인), 등심(130g), 안창살(120g), 살치살(120g)이 인기가 있다. 대표 메뉴인 한우 코스는 4인 이상에 식사가 가능하며 예약이 필수다. 식당 인근에는 서울 선릉과 정릉(세계문화유산), 잠실종합운동장, 유명테마공원, 잠실한강공원이 있어 연계 관광을 할 수 있다.","(1인)코스, 안심(130g)","평일한우세트(2인), 평일소꼬리찜세트(2인), 둥심(130g), 안창살(120g), 살치살(120g), 한우 우설(120g), 한우꼬리찜(700g)",한우 전문점 뜨락 청담역 영동대교 남단 교차로 주차 건물 주차장 발레파킹 영동대교 고층 가운데 단독 건물 강남 도심 의외 장소 외형 적색 벽돌 마감 아치 창문 단독 건물 내부 홀 각종 개별 룸 구성 동안 특상 등급 한우 손님 대표 메뉴 인 코스 안심 이외 메뉴 평일 한우 세트 인 평일 꼬리 찜 세트 인 등심 창살 살 인기 대표 메뉴인 한우 코스 인 이상 식사 필수 식당 선릉 정릉 세계 문화유산 잠실 종합 운동장 유명 테마 공원 잠실 한강 공원 계 관광
90,837020,39,A05,A0502,A05020100,황생가칼국수,1,1023,서울특별시 종로구 북촌로5길 78 ,20091000000000.0,20220900000000.0,126.9806371,37.5800916,6,http://tong.visitkorea.or.kr/cms/resource/56/1845156_image2_1.jpg,음식,한식,8673,칼국수 전문점으로 어머님 솜씨로 만든 왕만두가 일품인 곳이다. 옛날식 수육과 여름 한철 선보이는 콩국수도 별미이다.,사골칼국수 / 왕만두국,사골칼국수 / 왕만두국 / 왕만두 / 버섯전골 외,칼국수 전문점 어머님 솜씨 왕 만두 일품 옛날 수육 여름 한철 콩국수 별미
91,2733858,39,A05,A0502,A05020400,램랜드,1,1013,서울특별시 마포구 토정로 255 (용강동),20210800000000.0,20230900000000.0,126.9388919,37.54348955,6,http://tong.visitkorea.or.kr/cms/resource/21/2786821_image2_1.jpg,음식,전문음식,8667,램랜드는 양고기전문점으로 신선한 양고기 등심을 갈비뼈를 따라 하나하나 잘라낸 삼각갈비는 소고기보다 육질이 연하고 지방이 적어 담백하고 고소한 맛이다. 2년 미만의 새끼 양을 사용하여 특유의 냄새를 없앴다.,삼각갈비,양고기,램 랜드 양고기 전문점 양고기 등심 갈비뼈 하나 하나 갈비 소고기 육질 지방 맛 미만 새끼 양 사용 특유 냄새
92,2836064,39,A05,A0502,A05020100,남영돈,1,1021,서울특별시 용산구 한강대로80길 17 ,20220800000000.0,20220800000000.0,126.9737916,37.54280136,6,http://tong.visitkorea.or.kr/cms/resource/53/2836053_image2_1.jpg,음식,한식,8629,"남영돈은 4호선 숙대입구역 6번 출구 인근에 있다. 이 집은 30년 전통의 참숯 화로구이 돼지고기 전문점이다. 저녁 식사를 위해 오후 2시부터 웨이팅을 받는다. 전화, 앱이 아닌 직접 방문해야 웨이팅 예약이 가능하다. 주차장은 인근의 공영주차장을 이용해야 한다. 반찬은 6가지가 제공된다. 1인당 소스, 고추냉이, 젓갈류가 한 접시에 제공된다. 이곳의 대표 메뉴는 육즙 가득 삼겹살, 탱글탱글 목살, 쫀득쫀득 가브리살, 아삭아삭 항정살이다. 이곳은 손님이 보유하고 있는 와인을 직접 들고 가면 잔을 내어주는 ''콜키지 프리'' 서비스를 운영하고 있다. 식당 인근에는 남산서울타워, 숭례문, 용산공원, 국립중앙박물관 등이 있다.","육즙가득 삼겹살, 탱글탱글 목살, 쫀득쫀득 가브리살, 아삭아삭 항정살","육즙가득 삼겹살, 탱글탱글 목살, 쫀득쫀득 가브리살, 아삭아삭 항정살, 잔치국수, 비빔쫄면, 계란찜, 김치찌개 추가, 냉쫄면",남영 돈 숙대입구역 전통 참숯 화로 구이 돼지고기 전문점 저녁 식사 오후 웨이팅 전화 앱 직접 방문 웨이 팅 주차장 주차장 반찬 가지 제공 소스 고추냉이 젓갈 류 접시 제공 대표 메뉴 육즙 가득 삼겹살 목살 쫀득쫀득 브리 살 항정 살이 손님 보유 와인 직접 가면 잔 콜키 프리 서비스 운영 식당 남산 타워 숭례문 용산 공원 국립 중앙 박물관
93,2837937,39,A05,A0502,A05020100,평양집,1,1021,서울특별시 용산구 한강대로 186 ,20220800000000.0,20220800000000.0,126.973989,37.5349134,6,http://tong.visitkorea.or.kr/cms/resource/32/2837932_image2_1.jpg,음식,한식,8564,"평양집은 4호선, 6호선 삼각지역 14번 출구 바로 앞에 있다. 주차장은 식당 앞에 공간이 넓어 그곳을 이용할 수 있다. 대표 메뉴인 곰탕과 양, 곱창, 차돌박이 등 소의 특수 부위를 전문적으로 취급하는 고깃집이다. 기본 반찬으로 양배추, 깍두기, 마늘, 고추장, 고추장아찌 등이 나오며 옛날 화로에 투박한 불판, 양철 테이블 등 오래된 노포 분위기를 느낄 수 있다. 아침 7시에 문을 열어 아침 식사를 할 수 있다. 아침 식사 메뉴는 내장 곰탕으로 평일은 오후 5시까지 주문할 수 있고, 주말과 공휴일은 오후 8시까지 주문할 수 있다. 인근에 용산공원, 전쟁기념관, 남산 서울타워, 호텔, 카지노, 박물관 등이 있어 연계 관광이 가능하다.","양(깃머리), 곱창, 내장 곰탕","곱창, 막창, 양, 탕 등",평양 삼각지역 바로 주차장 식당 공간 대표 메뉴인 곰탕 양 곱창 차돌박이 소의 특수 부위 전문 취급 고깃집 기본 반찬 양배추 깍두기 마늘 고추장 고추 장아찌 옛날 화로 투 불판 양철 테이블 노포 분위기 아침 문 아침 식사 아침 식사 메뉴 내장 곰탕 평일 오후 주문 주말 공휴일 오후 주문 용산 공원 전쟁기념관 남산 타워 호텔 카지노 박물관 계 관광
94,2733862,39,A05,A0502,A05020900,빌즈강남,1,1001,서울특별시 강남구 테헤란로 142 (역삼동),20210800000000.0,20230500000000.0,127.0349789,37.49978801,6,http://tong.visitkorea.or.kr/cms/resource/44/2788844_image2_1.jpg,음식,전문음식,8468,"호주의 유명 프랜차이즈 빌즈의 서울 지점 중 한 곳으로, 호주의 감성과 라이프 스타일을 체험할 수 있다. 호주 스타일의 브런치 메뉴, 리코타 핫케이크, 오가닉 스크램블 에그 등이 대표 메뉴이다.","빌즈 리코타 핫 케이크, 풀 오지","음료, 브런치",호주 유명 프랜차이즈 빌즈 지점 호주 감성 라이프 스타일 체험 호주 스타일 브런치 메뉴 리 코타 핫케이크 닉 스크램블 대표 메뉴
95,2834678,39,A05,A0502,A05020900,브랜뉴하이몬드,1,1002,서울특별시 강동구 천호옛14길 11 ,20220800000000.0,20220800000000.0,127.1261723,37.53648539,6,http://tong.visitkorea.or.kr/cms/resource/64/2834664_image2_1.jpg,음식,간이음식,8325,"브랜뉴하이몬드는 천호역 6번 출구 롯데시네마 강동점 인근에 있는 베이커리 카페다. 이 가게는 1979년 몽블랑 베이커리로 시작하여 2004년에 카페드하이몬드로 한번 변경됐고 2019년에 브랜뉴하이몬드로 카페로 변신해 현재위치에 자리 잡았다. 이곳은 80년대부터 지금까지의 서울을 모두 겪어낸 역사 속 빵집으로. 대표적인 빵지순례 장소로 식사용 샌드위치, 조리 빵와 케이크, 빵, 디저트, 빙수와 카페 음료 등 다양한 메뉴와 넓은 공간, 좌석이 준비되어 있다. 인근에 서울스카이와 롯데뮤지엄이 있다.",커스타드롤,"산딸기바게트, 크림치즈 육쪽마늘빵, 앙버터, 공주밤파이 등",브랜뉴하이몬드 천호역 롯데 시네마 강동 베이커리 카페 가게 몽블랑 베이커리 시작 카페 드하 몬드 한번 변경 브랜뉴하이몬드 카페 변신 현재 지금 역사 빵집 대표 빵 순례 장소 식 사용 샌드위치 조리 빵 케이크 빵 디저트 빙수 카페 음료 메뉴 공간 좌석 준비 스카이 롯데 뮤 지엄
96,1985338,39,A05,A0502,A05020100,영일분식,1,1020,서울특별시 영등포구 도림로141가길 34-1 ,20150100000000.0,20230300000000.0,126.8896583,37.51630294,6,http://tong.visitkorea.or.kr/cms/resource/34/1984534_image2_1.jpg,음식,한식,8282,"[서울 영등포구 문래동4가에 위치한 칼국수 전문점 영일분식]<br />영일분식은 문래동에 있는 칼국수 전문음식점이다. 영일분식은 문래동4가 철공소 골목 내에 위치하였으며, 오래된 외관의 음식점이지만 실내는 외관과 다르게 깔끔하다. 영일분식에서는 칼국수, 칼비빔국수, 소면국수, 소면비빔국수, 메밀만두를 제공하고 있으며, 인원수 별로 메뉴를 주문하는 경우 국수와 밥을 리필할 수 있다. 영일분식은 재료가 떨어지는 경우 영업을 일찍 마감하기 때문에 전화 문의 후 방문하는 것이 좋다.<br>","칼국수, 칼비빔국수",칼국수 / 소면 / 칼비빔국수 / 소면비빔국수 / 메밀만두<br /> ＊1인 1메뉴 주문시 국수와 밥 리필 가능<br> ＊재료가 떨어지는 경우 조기 영업 마감으로 방문 전 전화확인 요망,영등포구 문래동 칼국수 전문점 일분 일분 문래동 칼국수 음식점 일분 문래동 철 공소 골목 외관 음식점 실내 외관 일분 칼국수 칼 비빔국수 소면 국수 소면 비빔국수 메밀 만두 제공 인원 별로 메뉴 주문 경우 국수 밥 리필 일분 재료 경우 영업 일찍 마감 전화 문의 방문
97,134810,39,A05,A0502,A05020100,황도바지락칼국수,1,1002,서울특별시 강동구 천호대로 1256 (둔촌동),20041200000000.0,20230700000000.0,127.1501868,37.53690245,6,http://tong.visitkorea.or.kr/cms/resource/36/1922336_image2_1.jpg,음식,한식,8215,"황도에서 생산하는 대한민국 최고의 바지락을 재료로 사용하여 국물 맛이 시원할 뿐만 아니라 바지락은 거의 대합 수준일 정도로 크기가 대단하다. 바지락 칼국수 집에서 가장 취약한 부분은 바지락을 먹다가 뻘을 씹는 경우가 많은데 이곳은 거의 뻘을 씹는 경우가 없을 정도로 해감(뻘 제거 작업)이 잘되어 있다. 이 집에서 갯벌 흙이 거의 씹히지 않는 이유는 황도에 해감을 전문으로 하는 공장을 갖고 있으며 그곳에서 7번에 걸친 해감 작업을 통해 남아있는 갯벌 흙을 완벽하게 제거하기 때문이다. 또한 칼국수, 냉국수, 수육, 왕만두와 함께 보리밥을 무한리필로 즐길 수 있는 음식점이다.",칼국수,칼국수 / 냉국수 / 왕만두 외,황도 생산 대한민국 최고 바지락 재료 사용 국물 맛 바지락 거의 대합 수준 크기 바지락 칼국수 가장 취약 부분 바지락 뻘 경우 거의 뻘 경우 해감 뻘 제거 작업 갯벌 흙 거의 이유 황도 해감 전문 공장 해감 작업 갯벌 흙 제거 또한 칼국수 냉 국수 수육 왕 만두 보리밥 무한리필 음식점
